"comid","logQ_m3_div_s","logRT_lateral_hz_s_fill","junk","doc","logq_hz_lateral_m_div_s_fill","logw_m","LengthKM","no3","do"
23751884,1.93790027225095,3.04358339309692,3.37983802243101,2.817113497,-5.54762601852417,1.67333909502229,0.203,0.136834519617864,11.75438542
23751886,1.93509229747288,3.08550024032593,3.3769833249063,2.375912373,-5.41373825073242,1.67188451665171,0.705,0.13658942981067,11.74862663
23751888,1.93446522603627,0.657161116600037,3.37625076702261,2.817406256,-5.53554201126099,1.67151125018722,0.066,0.136488436713602,11.74839592
23751890,1.93446336691273,4.27496480941772,3.3762483017296,2.817406256,-7.08425760269165,1.67150999402561,0.075,0.136486708191432,11.74839535
23751892,1.93446236584303,4.29750183799451,3.37624715125473,2.330810241,-4.69281642418938,1.67150940781438,0.175,0.136485978611206,11.74839477
23751894,1.93240688689879,5.68288979295871,3.37379647358494,2.362622901,-5.04535233808599,1.67026069312516,3.542,0.136188612006544,11.74762407
23751896,1.92612399246662,5.30438370117937,3.36779187918465,2.390014864,-5.50726754077682,1.66720112094123,0.732,0.135873021863336,11.74087458
23751898,1.9259716230938,4.75009791662045,3.36758888641127,2.415754658,-5.24836682857476,1.66709768830287,0.209,0.135764401563438,11.74081072
23751900,1.92592305779206,5.1485402260364,3.36752600813308,2.338384839,-5.24484194046759,1.66706564939726,0.226,0.135715382387834,11.7407908
23751902,1.782988623607,5.47968656787879,3.22661817869755,2.128834204,-4.59915992271658,1.59526768159532,2.429,0.136528425992922,11.74994091
23751904,1.7815495479607,4.8321385383606,3.22500097834329,2.067336374,-7.76103162765503,1.59444365570884,0.086,0.1360151267604,11.78282598
23751906,1.78154222670084,5.19590016625642,3.22499119966807,2.108871581,-4.80537744486051,1.59443867309769,0.923,0.136010493140084,11.78282273
23751908,1.78132497316764,3.87327647209167,3.22469564010589,2.06387422,-5.72735166549683,1.59428807411355,0.132,0.13585195751087,11.78272993
23751910,1.78130075934881,4.47550296783447,3.22466814680187,2.059783934,-5.75209999084473,1.59427406521606,0.224,0.135837646411776,11.78272098
23751912,-0.316919012882829,3.52785897254944,1.17833509793359,1.382268579,-6.00612354278564,0.55158853847922,0.029,0.143595724441332,11.16784755
23751914,-0.316919012882829,4.6869996471009,1.17833509793359,1.447349332,-4.26599552512293,0.55158853847922,3.409,0.14359448940247,11.16784755
23751916,-0.543891811599109,4.45816095134676,0.92824730633674,1.374237845,-4.43963554288496,0.424159173617617,3.935,0.138102878998404,11.45971281
23751918,1.77727249973601,5.07119720035789,3.22072609914896,2.182002758,-5.23268084020015,1.59226544006317,0.488,0.135771298021774,11.78148089
23751920,1.77714350237035,4.14092874526978,3.22056759527994,2.156353477,-5.25419521331787,1.59218467623481,0.079,0.135725269185366,11.78143158
23751922,1.77712871041532,5.20452738909768,3.22054924836694,2.069549942,-4.66263459639387,1.59217532777605,0.812,0.13571004821083,11.78142583
23751924,1.77669767354578,4.68412692959219,3.22004840769185,2.1312062,-5.46931375466881,1.59192013015599,0.5,0.12923108224209,11.78123909
23751926,1.77540859061051,5.46892504297846,3.21850034537063,2.065723732,-5.40801210735245,1.59113133276192,0.968,0.12909895362487,11.78078146
23751928,1.77457490232135,5.07839514320092,3.21747604787881,2.052576582,-4.47024379037308,1.59060941372727,1.36,0.128587855025192,11.78045897
23751930,1.6600598030605,4.97691170296416,3.11938114339134,1.298580832,-4.95179521964513,1.54062628062352,1.566,0.119298591266028,11.75932681
23751932,1.65880494050345,5.3002667427063,3.1177682286977,1.302206372,-6.97714042663574,1.53980443844735,0.188,0.118521894112012,11.75881948
23751934,1.65877661173408,4.14448928833008,3.11773305984638,1.695288364,-6.49866151809692,1.53978651856327,0.189,0.118516843267942,11.75880802
23751936,1.65875394738652,4.90432982772954,3.11770504194364,1.26651333,-4.82700614625859,1.53977224236127,0.642,0.11850908417018,11.76366061
23751938,1.52785417161157,3.42864584922791,3.00756455069996,1.163519559,-5.53028106689453,1.48365141873052,0.133,0.120300002040322,11.77276595
23751940,1.52783119282548,4.27403334061975,3.00753650933494,1.173236938,-4.58815815368174,1.48363713057386,0.755,0.120287799347414,11.77275655
23751942,1.54000296812096,3.44286465644836,3.00550195167667,1.16640179,-5.12312173843384,1.48260044506252,1.148,0.129893910742388,11.77211737
23751944,1.53868940861332,3.64024153107376,3.00382875075117,1.11625029,-4.22244921474243,1.48174788472791,0.435,0.129630288616142,11.77159167
23751946,1.53851078749024,4.16254416629768,3.00358886267723,1.133538776,-4.85095648869529,1.48162565251279,0.368,0.129554303330418,11.77151583
23751948,1.46479482339452,2.21626782417297,2.93073371436954,1.330000176,-5.46287822723389,1.44450314758595,0.405,0.127618905040682,12.29571865
23751950,1.4647020329089,7.25218563243779,2.93060716340419,1.158176225,-10,1.44443866499348,1.883,0.127562491016876,11.77286523
23751952,0.103681434661351,2.94344115257263,1.61082937723442,1.377789969,-10.1223793029785,0.771961036342458,0.573,0.143200264848028,11.28928555
23751954,0.101214176898776,6.22830839895176,1.60756117111492,1.235807904,-7.24795155218056,0.770295759408641,2.552,0.143053809913068,11.28824424
23751956,-0.0395331383640057,4.47088745123655,1.44044621746064,1.362435293,-4.95151546832527,0.685144252143515,1.239,0.13122923058525,11.50049817
23751958,-0.128875440746966,4.49739489444278,1.33570055636148,1.432186992,-4.6688906950832,0.631772302313287,1.949,0.12337180373769,11.50030385
23751960,-0.222336839201543,4.32823482421999,1.22134380599929,1.352730247,-4.58471774468837,0.57350313222517,1.739,0.125298409558652,11.70488639
23751962,-0.495492034573961,4.01268527759253,0.91399918243032,1.186305337,-4.83629311687297,0.416899205555216,1.717,0.129268698410578,11.72713565
23751964,-0.891665210653475,3.9694285735042,0.492313296482497,1.150428703,-4.36690020626191,0.202034000518936,2.377,0.124397743143884,12.20573511
23751966,1.44125346284904,6.69549798965454,2.9065257985111,1.194758184,-9.38114070892334,1.43216828180673,1.486,0.126403991549006,11.79382254
23751968,1.43907488352121,5.79911661148071,2.90359786873793,1.118043629,-9.16019439697266,1.43067638878415,1.022,0.12590139094146,11.79776389
23751970,0.164500965607595,1.4160749912262,1.65086970163184,0.876433349,-10.4951448440552,0.792363124240252,0.621,0.165296006492406,11.30546695
23751972,0.159870456337998,-1.84617137908936,1.64463353506704,0.781818182,-10.1569814682007,0.789185557112592,2.274,0.165294357223622,11.3320323
23751974,0.127419899887797,4.5996768782575,1.60232917046983,0.781818182,-4.59617796490275,0.767629853508097,1.46,0.163925057720208,11.33265931
23751976,0.0690557192182983,4.59850572504027,1.53051473565921,0.781818182,-4.51600783554142,0.731037632202789,1.778,0.158336943719644,11.38235064
23751978,-0.14984142024591,4.47973653547333,1.29526133699537,0.942251361,-4.07719775598365,0.611166962057769,2.232,0.13253013749354,11.34179765
23751980,-0.333323166637916,4.0696520773386,1.08283561635803,1.230359138,-5.07319983010679,0.502927873352785,1.009,0.118319623503836,11.48629305
23751982,-0.535961997286971,3.8153553478118,0.861761355545954,1.422452138,-4.09055309293276,0.390282020216159,0.828,0.11555046046612,11.87300339
23751984,-0.838769982460392,4.07974467971544,0.558468562523795,1.268267428,-4.36511665388429,0.235742657318382,2.492,0.123848302205134,11.74860819
23751986,1.41171102390954,5.59212160110474,2.8769923536543,1.656936896,-9.43711471557617,1.41711985382757,0.441,0.123270340026864,11.78939452
23751988,1.40793074299008,5.81157922744751,2.87219363795467,1.208375526,-9.08857154846191,1.41467472330058,2.68,0.12273217444156,11.78788483
23751990,1.40458646201356,4.91720294952393,2.86793241132101,1.167218062,-9.65189933776855,1.41250346415999,1.35,0.122004933396296,11.78168448
23751992,1.39653298880043,3.39098334312439,2.85806475070356,1.293739036,-9.59507179260254,1.40747551090733,0.698,0.121343589670346,11.77858162
23751994,1.38135803735772,0.592018306255341,2.84121351297247,1.222070824,-9.67808628082275,1.39888915606159,0.764,0.120409208798644,11.76842012
23751996,1.37983343026393,0.293622046709061,2.83931863015864,1.113131984,-10.094425201416,1.39792364026491,1.235,0.119984646829764,11.76296329
23751998,1.3774400136212,1.24487495422363,2.8369451683625,1.663963119,-9.55725860595703,1.39671427003795,0.406,0.119446911358324,11.76198286
23752000,1.37736162158037,3.91769667680897,2.83610058012435,1.663963119,-5.20604905378603,1.39628391979166,0.131,0.119395358985038,11.76195099
23752002,1.37513132969247,3.47138905525208,2.83336535222476,1.203578893,-4.99183082580566,1.39489021579817,0.607,0.119243260510434,11.78476126
23752004,1.37503644494663,3.99827191066407,2.83324256967958,1.664255879,-5.33800757834551,1.39482765336133,0.048,0.119235789652164,11.78472316
23752006,1.36885717902885,4.80419731582626,2.82471781575804,1.297961747,-5.24020377417982,1.39048396280671,0.507,0.118608759565358,11.78204183
23752008,1.37716867563869,4.51263910606517,2.80420460570625,1.263344732,-4.37183389462503,1.380031691981,0.453,0.118043016213424,11.77072975
23752010,-0.334968927305123,4.92922332464459,1.15825390490081,1.053259267,-4.65525688837816,0.541356396970271,8.187,0.14652358394357,11.13407575
23752012,1.36747269024612,4.47428226470947,2.7941565179094,1.140899053,-4.79596185684204,1.37491180412952,0.713,0.117470164672702,11.76756735
23752014,1.3658719808699,4.95870762589918,2.79189343613502,1.164160173,-4.77368886128931,1.37375867677698,1.265,0.117269656766278,11.76685675
23752016,1.36510018147178,5.0098024267657,2.79079890423565,1.131490867,-4.72876497119932,1.3732009706054,1.749,0.117173675260816,11.76651222
23752018,1.35372983345234,4.83002745398749,2.77798662157587,1.213998304,-4.78645833754337,1.36667261897627,0.663,0.116395359607956,11.75275998
23752020,1.34714684398881,4.57101536470925,2.76952132843076,1.218593646,-5.08448936259154,1.36235922597896,0.257,0.11586481532098,11.74037728
23752022,1.34516888397375,4.6957168741566,2.76692663173689,1.155201758,-5.13454067733804,1.36103712804873,0.209,0.11560163378701,11.73469878
23752024,1.34514999759553,4.82863229300565,2.76689989098893,1.188403957,-5.00888029516534,1.36102350260646,1.448,0.11559729397804,11.73469177
23752026,1.34432987038592,4.56822746470011,2.76573172027173,1.217083749,-4.92622301469488,1.36042827462184,0.645,0.115506080815334,11.73432212
23752028,1.3371515640307,2.24148058891296,2.75749472086978,1.171153238,-5.51916170120239,1.3562312060815,0.091,0.114905230375614,11.72687153
23752030,1.33707686948004,4.46555280685425,2.75738744911449,1.180936591,-5.05059862136841,1.35617654698949,0.771,0.114896077649056,11.7268381
23752032,1.33458024049585,5.09101192222823,2.75397925799953,1.17566691,-5.29883800665264,1.35443994231115,0.662,0.114699612663262,11.72090548
23752034,1.33122050513959,4.95855217926188,2.74982571539104,1.189541401,-4.58258809906299,1.35232355232912,1.744,0.114193984626268,11.74327115
23752036,1.32821767975485,5.48813194081454,2.74542489798921,1.672453139,-5.67029710284679,1.35008116631375,0.198,0.113941597769384,11.7418863
23752038,-0.193904326413302,4.53933283805421,1.28746804570104,1.219772658,-4.03593592673174,0.607195979895768,2.372,0.137275275057708,11.76944411
23752040,-0.482898508658024,2.61341547966003,0.963820870233867,1.1009968,-5.11044311523438,0.442285274963255,0.076,0.132574557561058,11.78470171
23752042,-0.932215423496215,4.161708197999,0.54318615217934,1.282610027,-4.46807891453448,0.227955680466985,2.589,0.133353413683756,11.67006708
23752044,1.31338271671033,4.45226144790649,2.72998399049575,1.217501195,-5.9976282119751,1.34221342905996,0.76,0.1132871559073,11.72244598
23752046,1.31328947339541,4.07995363422341,2.72984494858844,1.670403824,-5.09923426819398,1.34214258185175,0.463,0.113279905594654,11.72240273
23752048,1.30835075443527,4.94078260183987,2.723353120456,1.17376185,-4.62951836874649,1.33883474531079,1.786,0.112966075408852,11.71550121
23752050,0.306830514752259,4.74462943147518,1.77481174796622,1.083484581,-4.60682154579053,0.855516371916049,1.897,0.12709286788462,11.48034575
23752052,0.276899360443278,4.59841472437053,1.73400489547149,1.141789411,-4.4250940759544,0.834723708421581,1.302,0.124984957593626,11.56832345
23752054,0.24454163603767,2.86987923532344,1.69234891299744,1.212045521,-5.05854323029413,0.813498380483452,0.095,0.122378005612876,11.65665995
23752056,0.194966310601319,4.48347596006966,1.6418873859486,1.183165858,-4.17415212682871,0.787786288340244,1.37,0.118874291174286,11.59704463
23752058,0.148226475174127,4.42475704761023,1.5888809726916,1.218227208,-4.21163079642096,0.760777478627493,1.652,0.116320759967476,11.61312313
23752060,0.10906247534629,4.32444105789407,1.54340989998537,1.218660284,-4.44681871936102,0.737608215237015,1.794,0.115274955072208,11.61343135
23752062,-0.218048988599971,4.15952000228937,1.21983853252692,1.20095441,-4.16822361866838,0.5727361374001,1.402,0.11189592508757,11.45332161
23752064,-0.347953246626135,4.65927960346127,1.08273870807203,0.99025047,-4.40360249355803,0.502878494842096,4.824,0.119494779571848,11.68179305
23752066,1.25710647206938,4.79037835039592,2.66886896365879,1.13100994,-4.23769588598776,1.31107296832973,1.115,0.111316428903048,11.6886415
23752068,1.2531582852645,4.87211194812004,2.66324689279803,1.164621656,-4.78957980883284,1.30820830662711,1.25,0.110890944917074,11.68201236
23752070,1.22944705858593,4.57323391436947,2.63334138060464,1.14867134,-4.49258809081604,1.29297029600595,0.92,0.10709441399949,11.66774336
23752072,1.22646257507443,3.15587162971497,2.62917342550321,1.29997618,-5.30149793624878,1.29084656230515,0.346,0.10664441818034,11.66157333
23752074,1.22605281055551,3.65046954154968,2.62853217251059,1.28653612,-5.08866882324219,1.2905198191985,0.322,0.106637250780208,11.66137106
23752076,1.225778688038,-1.04307520389557,2.6281044506528,1.720172903,-5.36517763137817,1.29030187843361,0.09,0.106633096671984,11.66609696
23752078,0.579097827215825,5.1574683178424,2.02184520860287,1.114112229,-4.57818062439379,0.981389437478623,3.994,0.11381896151233,11.59693482
23752080,0.529539973886865,4.60977433152357,1.95932859983557,1.125346038,-4.52749367103211,0.949534816757149,1.757,0.11007558333756,11.69815955
23752082,0.501762837002186,5.19113382073069,1.92665364808816,1.11118868,-5.48238189326052,0.932885669984815,0.55,0.107998376456966,11.73585807
23752084,0.445983463093754,4.56830941663303,1.86787095265526,1.112490755,-4.59092956244097,0.90293362196375,1.231,0.107060845575028,11.76598201
23752086,0.425020249747854,4.16075208946056,1.84352740022095,1.096162599,-4.98212394532989,0.890529644125122,0.632,0.10667826303529,11.78263238
23752088,0.408371826258845,3.83597063003102,1.82530730347456,1.084952419,-4.53685386327365,0.88124580287097,0.374,0.105910535900918,11.77689289
23752090,0.394057904353981,0.358298003673553,1.8087550198096,1.563253923,-4.9966197013855,0.872811776641827,0.162,0.105838174731992,11.80085445
23752092,0.362727977370065,4.57562658138285,1.77748192136579,1.085533848,-4.54215744879921,0.856876928134068,1.822,0.104002997380154,11.77580923
23752094,0.201618892390783,4.44088579238451,1.61087725606211,1.137970022,-4.5214681339182,0.771985432448177,1.473,0.09714510026561,11.69423535
23752096,0.135001814313929,3.86955299909712,1.5392630813032,1.029429443,-4.36491755774729,0.735495251351234,0.632,0.097607706188306,11.73065694
23752098,0.105025716258623,4.34200789329559,1.50572910371984,1.00389678,-4.08074299422547,0.718408397824085,1.541,0.097955880034734,11.68672407
23752100,-0.242216919786761,4.10173095779235,1.16966855723309,0.810155822,-4.36918478909421,0.547172602099404,1.137,0.105375715507064,11.85388483
23752102,-0.409336678104417,4.80267319663818,1.00562659386601,0.781818182,-4.52435960864298,0.463586901790819,6.004,0.1040144931129,11.71668758
23752104,-0.220718819250535,3.65439915249356,1.17893092689661,1.309846464,-4.84223809383511,0.551892136300548,0.593,0.090954751843322,11.37008566
23752106,-0.31916991104883,4.67476573655991,1.07864890918435,1.003259008,-4.3811324478052,0.500794584736361,4.916,0.094780735248502,11.18366864
23752108,1.10866144129334,4.85913353221594,2.50453569598596,1.249820903,-4.91938794170598,1.22733883724301,1.972,0.10458749675692,11.58348391
23752110,1.10523713422856,4.76502364889135,2.49918570544515,1.287463382,-4.65001768053302,1.22461281094546,1.668,0.10420848802097,11.61096769
23752112,-0.0317239168282354,4.59661625650581,1.40895020216284,1.278935962,-4.47051574718031,0.669095818910606,3.072,0.172301381933482,11.53899137
23752114,-0.243163095540821,4.69102434700892,1.16490875374844,1.192100365,-4.42144954644777,0.544747298846822,5.862,0.165549430545754,11.5763889
